date,seconds,symbol,open_interest,year_to_expiration,is_call,strike_price,prev_close,prev_volume,trade_price,trade_qty,volume,bid,bidqty,ask,askqty,u_trade_px,u_trade_qty,u_volume,u_bid,u_bidqty,u_ask,u_askqty,u_sigma
20250106,4391.504,VALEN580,1063000,0.13,0,55.86,3.18,296300,2.58,200,219400,2.58,18300,2.6,6300,53.51,200,2880600,53.51,1600,53.52,1000,0.332757
20250106,4393.734,VALEA565,886300,0.03,1,54.36,0.35,2760400,0.63,4600,304100,0.63,4500,0.65,94500,53.51,1400,2882300,53.5,2200,53.52,1300,0.332757
20250106,4393.745,VALEA565,886300,0.03,1,54.36,0.35,2760400,0.63,1400,305500,0.62,95500,0.64,48700,53.51,1400,2882300,53.5,2300,53.52,2500,0.332757
20250106,4394.493,VALEB748,5966200,0.13,1,69.86,0.03,15000,0.03,100,100,0.02,249900,0.08,35500,53.5,200,2882500,53.5,2100,53.51,1500,0.332757
20250106,4400.682,VALEA570,1816000,0.03,1,54.86,0.24,3788700,0.46,100,416000,0.45,146100,0.47,86400,53.5,2200,2884700,53.49,2300,53.51,1500,0.332757
20250106,4400.682,VALEM565,2622000,0.03,0,54.36,1.89,1230700,1.25,2000,73900,1.23,29800,1.26,18300,53.5,2200,2884700,53.49,2300,53.51,1500,0.332757
20250106,4400.682,VALEN585,728100,0.13,0,56.36,3.6,135600,2.92,2000,24300,2.9,23800,2.92,8000,53.5,2200,2884700,53.49,2300,53.51,1500,0.332757
20250106,4400.682,VALEN640,255400,0.13,0,61.86,8.25,37900,7.54,500,500,7.46,1800,7.54,11500,53.5,2200,2884700,53.49,2300,53.51,1500,0.332757
20250106,4400.687,VALEN585,728100,0.13,0,56.36,3.6,135600,2.92,5100,29400,2.9,23800,2.92,2900,53.5,2200,2884700,53.49,500,53.51,1500,0.332757
20250106,4400.695,VALEN585,728100,0.13,0,56.36,3.6,135600,2.92,800,30200,2.91,18400,2.92,2100,53.5,2200,2884700,53.49,500,53.51,1900,0.332757
20250106,4400.696,VALEN585,728100,0.13,0,56.36,3.6,135600,2.92,1900,32100,2.91,18400,2.92,200,53.5,2200,2884700,53.49,500,53.51,1900,0.332757
20250106,4400.7,VALEN585,728100,0.13,0,56.36,3.6,135600,2.92,200,32300,2.91,18400,2.94,4100,53.5,2200,2884700,53.49,500,53.5,1000,0.332757
20250106,4400.703,VALEN555,2140800,0.13,0,53.36,1.69,906500,1.33,1000,487900,1.32,31400,1.34,2500,53.5,2200,2884700,53.49,500,53.5,100,0.332757
20250106,4401.365,VALEN640,255400,0.13,0,61.86,8.25,37900,7.54,10900,11400,7.47,400,7.54,600,53.47,3000,2889500,53.47,2700,53.5,800,0.332757
20250106,4401.366,VALEM575,12027600,0.03,0,55.36,2.75,3652400,1.96,2700,55800,1.94,100,1.96,2300,53.47,3000,2889500,53.47,2700,53.5,800,0.332757
20250106,4401.366,VALEN640,255400,0.13,0,61.86,8.25,37900,7.54,600,12000,7.47,400,7.91,5000,53.47,3000,2889500,53.47,2700,53.5,800,0.332757
20250106,4401.486,VALEA575,5538700,0.03,1,55.36,0.17,1982500,0.33,100,304500,0.33,800,0.34,74700,53.47,1000,2893500,53.47,1200,53.5,1100,0.332757
20250106,4401.486,VALEM575,12027600,0.03,0,55.36,2.75,3652400,1.96,100,55900,1.93,100,1.96,2200,53.47,1000,2893500,53.47,1200,53.5,1100,0.332757
20250106,4401.612,VALEA575,5538700,0.03,1,55.36,0.17,1982500,0.33,100,304600,0.33,700,0.34,74700,53.47,700,2894300,53.47,100,53.5,2000,0.332757
20250106,4401.612,VALEM575,12027600,0.03,0,55.36,2.75,3652400,1.96,100,56000,1.94,100,1.96,2100,53.47,700,2894300,53.47,100,53.5,2000,0.332757
20250106,4401.716,VALEA585,2507200,0.03,1,56.36,0.1,2050200,0.18,100,454700,0.17,221700,0.19,204600,53.46,1200,2895600,53.46,2000,53.49,1100,0.332757
20250106,4401.716,VALEM575,12027600,0.03,0,55.36,2.75,3652400,1.96,2100,58100,1.94,100,2.16,4200,53.46,1200,2895600,53.46,2300,53.5,1900,0.332757
20250106,4401.721,VALEA575,5538700,0.03,1,55.36,0.17,1982500,0.33,100,304700,0.33,600,0.34,113300,53.46,1200,2895600,53.46,800,53.49,1800,0.332757
20250106,4401.721,VALEA575,5538700,0.03,1,55.36,0.17,1982500,0.33,100,304800,0.33,500,0.34,113300,53.46,1200,2895600,53.46,800,53.49,1800,0.332757
20250106,4401.721,VALEA575,5538700,0.03,1,55.36,0.17,1982500,0.33,500,305300,0.32,115300,0.34,113300,53.46,1200,2895600,53.46,800,53.49,1800,0.332757
20250106,4401.729,VALEM575,12027600,0.03,0,55.36,2.75,3652400,2.01,100,58200,1.91,700,2.06,300,53.46,1200,2895600,53.46,1000,53.49,1900,0.332757
20250106,4401.775,VALEN550,759500,0.13,0,52.86,1.46,273800,1.15,100,43700,1.14,37500,1.16,33600,53.46,200,2895800,53.46,600,53.49,1900,0.332757
20250106,4402.336,VALEM555,2246800,0.03,0,53.36,1.17,2152000,0.75,200,304600,0.73,61300,0.75,4300,53.46,200,2895800,53.47,200,53.49,1200,0.332757
20250106,4402.336,VALEM601,1338000,0.03,0,51.36,0.35,794500,0.22,100,80300,0.22,133700,0.24,246700,53.46,200,2895800,53.47,200,53.49,1200,0.332757
20250106,4405.86,VALEA570,1816000,0.03,1,54.86,0.24,3788700,0.45,100,416100,0.44,108800,0.46,57600,53.46,2600,2898500,53.45,21500,53.48,1200,0.332757
20250106,4405.874,VALEA58,4499400,0.03,1,55.86,0.13,3103500,0.24,2500,459200,0.24,9900,0.25,134600,53.45,500,2899000,53.45,19700,53.48,1900,0.332757
20250106,4405.874,VALEA58,4499400,0.03,1,55.86,0.13,3103500,0.24,100,459300,0.24,9800,0.25,132100,53.45,500,2899000,53.45,19700,53.48,1900,0.332757
20250106,4405.874,VALEA58,4499400,0.03,1,55.86,0.13,3103500,0.24,9800,469100,0.23,187100,0.25,132100,53.45,500,2899000,53.45,19700,53.48,1900,0.332757
20250106,4408.465,VALEA58,4499400,0.03,1,55.86,0.13,3103500,0.24,1000,470100,0.23,187100,0.25,131100,53.47,200,2900500,53.46,10800,53.49,2200,0.332757
20250106,4410.523,VALEM555,2246800,0.03,0,53.36,1.17,2152000,0.74,2000,306600,0.73,32000,0.75,4300,53.47,200,2903100,53.47,600,53.5,2300,0.332757
20250106,4411.721,VALEA58,4499400,0.03,1,55.86,0.13,3103500,0.24,5000,475100,0.23,188000,0.25,115500,53.47,200,2903100,53.47,900,53.5,2300,0.332757
20250106,4414.302,VALEA565,886300,0.03,1,54.36,0.35,2760400,0.62,1000,306500,0.61,44500,0.63,5500,53.47,1100,2904200,53.46,10600,53.47,1500,0.332757
20250106,4414.321,VALEA560,1346000,0.03,1,53.86,0.45,4883000,0.84,100,853000,0.82,42800,0.85,20600,53.49,400,2908300,53.47,1300,53.49,200,0.332757
20250106,4414.321,VALEM58,2048800,0.03,0,55.86,3.21,318200,2.37,100,12200,2.34,36200,2.64,5000,53.49,400,2908300,53.47,1300,53.49,200,0.332757
20250106,4414.322,VALEA55,392500,0.03,1,52.86,0.86,1587600,1.41,100,130800,1.39,5800,1.43,10100,53.49,400,2908300,53.47,1300,53.49,200,0.332757
20250106,4414.323,VALEM565,2622000,0.03,0,54.36,1.89,1230700,1.27,100,74000,1.25,4100,1.28,6200,53.49,400,2908300,53.47,1300,53.49,200,0.332757
20250106,4414.323,VALEM590,2320600,0.03,0,56.86,4.16,97800,3.27,100,16800,3.05,600,3.35,1000,53.49,400,2908300,53.47,1300,53.49,200,0.332757
20250106,4414.326,VALEA58,4499400,0.03,1,55.86,0.13,3103500,0.23,100,475200,0.23,187900,0.25,115600,53.47,100,2908400,53.49,100,53.5,1100,0.332757
20250106,4414.327,VALEM495,420900,0.03,0,47.36,0.04,63200,0.03,100,60200,0.02,218600,0.03,34400,53.47,100,2908400,53.49,300,53.5,1100,0.332757
20250106,4414.329,VALEM55,2009700,0.03,0,52.86,0.92,2037000,0.56,100,329300,0.54,68800,0.56,4900,53.49,100,2908500,53.49,300,53.5,1900,0.332757
20250106,4414.329,VALEM560,1890200,0.03,0,53.86,1.51,1762700,0.99,100,159600,0.96,19500,0.99,11100,53.49,100,2908500,53.49,200,53.5,1900,0.332757
20250106,4414.332,VALEA590,2689100,0.03,1,56.86,0.08,4273200,0.13,100,580700,0.13,133500,0.14,104200,53.49,100,2908500,53.49,400,53.5,1500,0.332757
20250106,4414.337,VALEA565,886300,0.03,1,54.36,0.35,2760400,0.61,100,306600,0.61,33500,0.63,5500,53.5,100,2909200,53.46,16500,53.5,1100,0.332757
20250106,4415.664,VALEN535,456400,0.13,0,51.36,0.88,329800,0.71,100,10300,0.71,20500,0.73,114700,53.46,100,2909300,53.48,400,53.51,1900,0.332757
20250106,4425.443,VALEM560,1890200,0.03,0,53.86,1.51,1762700,0.98,1000,160600,0.96,37800,0.99,37700,53.47,200,2909700,53.48,300,53.5,1500,0.332757
20250106,4438.693,VALEA601,105300,0.03,1,51.36,1.75,89000,2.58,100,500,2.49,8200,2.66,1000,53.49,1300,2918400,53.47,12400,53.5,1600,0.332757
20250106,4438.693,VALEM610,2451800,0.03,0,58.86,6.11,166700,5.17,100,4000,5,1000,5.25,4000,53.49,1300,2918400,53.47,12400,53.5,1600,0.332757
20250106,4438.694,VALEM590,2320600,0.03,0,56.86,4.16,97800,3.26,100,16900,3.05,600,3.35,4100,53.49,1300,2918400,53.47,12400,53.5,1600,0.332757
20250106,4438.694,VALEM600,2154900,0.03,0,57.86,5.1,197800,4.2,100,6700,3.95,1000,4.3,4000,53.49,1300,2918400,53.47,12400,53.5,1600,0.332757
20250106,4438.694,VALEM605,2248400,0.03,0,58.36,5.65,69400,4.68,100,25700,4.5,500,4.77,4000,53.49,1300,2918400,53.47,12400,53.5,1600,0.332757
20250106,4438.694,VALEM625,3606800,0.03,0,60.36,7.61,37400,6.64,100,4900,6.35,1000,6.74,4000,53.49,1300,2918400,53.47,12400,53.5,1600,0.332757
20250106,4438.711,VALEM630,1273700,0.03,0,60.86,8.08,41200,7.13,100,2700,6.89,1000,7.23,4000,53.48,900,2920800,53.47,12400,53.5,2100,0.332757
20250106,4438.711,VALEM65,622900,0.03,0,62.86,10.06,15600,9.11,100,4200,8.82,1000,9.21,4000,53.48,900,2920800,53.47,12400,53.5,2100,0.332757
20250106,4438.72,VALEM55,2009700,0.03,0,52.86,0.92,2037000,0.55,5000,334300,0.54,110900,0.56,23100,53.5,100,2922600,53.47,12400,53.51,2100,0.332757
20250106,4438.744,VALEA605,2730300,0.03,1,58.36,0.05,866000,0.06,100,208500,0.06,185500,0.07,137700,53.47,900,2923700,53.47,12600,53.5,2000,0.332757
20250106,4438.745,VALEM601,1338000,0.03,0,51.36,0.35,794500,0.23,100,80400,0.22,133600,0.23,29200,53.5,100,2923800,53.47,12600,53.5,1900,0.332757
20250106,4438.746,VALEA610,2548600,0.03,1,58.86,0.04,479000,0.05,100,304700,0.05,77000,0.06,215300,53.5,100,2923900,53.47,12600,53.5,900,0.332757
20250106,4438.749,VALEM495,420900,0.03,0,47.36,0.04,63200,0.03,100,60300,0.02,218600,0.03,34400,53.5,100,2924000,53.47,12600,53.5,800,0.332757
20250106,4438.75,VALEA630,3989900,0.03,1,60.86,0.02,135900,0.02,100,31000,0.02,502300,0.03,52900,53.5,100,2924100,53.47,12600,53.5,700,0.332757
20250106,4438.751,VALEM510,632500,0.03,0,48.86,0.08,249900,0.06,100,29500,0.05,197700,0.06,13700,53.5,100,2924200,53.47,12600,53.5,200,0.332757
20250106,4438.753,VALEA590,2689100,0.03,1,56.86,0.08,4273200,0.13,100,580800,0.13,133400,0.14,104200,53.5,100,2924300,53.47,12600,53.5,100,0.332757
20250106,4438.755,VALEA625,3400500,0.03,1,60.36,0.02,96600,0.03,100,13400,0.03,24800,0.04,198000,53.5,100,2924400,53.47,12600,53.51,3000,0.332757
20250106,4438.757,VALEA600,4756200,0.03,1,57.86,0.06,704700,0.08,100,111800,0.08,44400,0.09,196300,53.5,100,2924500,53.5,100,53.51,3000,0.332757
20250106,4450.412,VALEA575,5538700,0.03,1,55.36,0.17,1982500,0.33,2000,307300,0.32,154400,0.34,94200,53.47,100,2929800,53.47,13800,53.5,2400,0.332757
20250106,4454.185,VALEA560,1346000,0.03,1,53.86,0.45,4883000,0.84,4600,857600,0.83,10500,0.85,100,53.5,200,2932600,53.5,600,53.51,2200,0.332757
20250106,4454.364,VALEM525,1729300,0.03,0,50.36,0.18,423300,0.13,10000,84700,0.12,186700,0.14,242400,53.48,300,2933600,53.48,100,53.51,2000,0.332757
20250106,4458.473,VALEA640,4192300,0.03,1,61.86,0.01,237500,0.01,20000,109700,0.01,667200,0.02,16800,53.48,300,2933600,53.48,1500,53.51,2200,0.332757
20250106,4464.165,VALEM590,2320600,0.03,0,56.86,4.16,97800,3.26,100,17000,3.22,1000,3.34,1800,53.47,500,2937300,53.47,12600,53.48,300,0.332757
20250106,4464.166,VALEM610,2451800,0.03,0,58.86,6.11,166700,5.17,100,4100,5,1000,5.24,1800,53.48,300,2937600,53.47,11500,53.5,1600,0.332757
20250106,4464.201,VALEA610,2548600,0.03,1,58.86,0.04,479000,0.05,100,304800,0.05,76900,0.06,215300,53.5,100,2938200,53.47,11000,53.5,1600,0.332757
20250106,4464.211,VALEA590,2689100,0.03,1,56.86,0.08,4273200,0.13,100,580900,0.13,133300,0.14,101700,53.5,100,2938300,53.47,11000,53.5,1500,0.332757
20250106,4466.845,VALEM585,2351100,0.03,0,56.36,3.68,47500,2.86,200,18500,2.78,100,2.86,3900,53.47,200,2938700,53.47,10900,53.5,1700,0.332757
20250106,4477.631,VALEN485,359700,0.13,0,48.11,0.32,190100,0.26,100,2400,0.25,252400,0.27,152700,53.48,100,2943400,53.47,10600,53.48,100,0.332757
20250106,4477.662,VALEM600,2154900,0.03,0,57.86,5.1,197800,4.2,100,6800,3.95,1000,4.29,4000,53.48,100,2943500,53.47,10800,53.48,2000,0.332757
20250106,4477.718,VALEA600,4756200,0.03,1,57.86,0.06,704700,0.08,100,111900,0.08,44300,0.09,196300,53.5,100,2945600,53.47,10800,53.5,1600,0.332757
20250106,4481.088,VALEN560,856500,0.13,0,53.86,1.89,263300,1.55,300,31300,1.53,90200,1.56,61400,53.47,100,2946900,53.47,9400,53.48,3000,0.332757
20250106,4493.08,VALEN485,359700,0.13,0,48.11,0.32,190100,0.26,500,2900,0.25,252300,0.27,155100,53.48,100,2947100,53.47,9900,53.48,3000,0.332757
20250106,4504.437,VALEM555,2246800,0.03,0,53.36,1.17,2152000,0.74,100,306700,0.73,44600,0.75,34500,53.47,100,2951000,53.47,11000,53.5,2300,0.332757
20250106,4506.099,VALEA58,4499400,0.03,1,55.86,0.13,3103500,0.24,100,475300,0.23,195500,0.25,138600,53.47,300,2960400,53.48,200,53.49,2900,0.332757
20250106,4510.299,VALEB575,390100,0.13,1,55.36,0.95,673600,1.32,1000,431000,1.3,68100,1.33,28600,53.46,100,2961900,53.46,10700,53.49,3700,0.332757
20250106,4526.712,VALEB560,295000,0.13,1,53.86,1.53,437000,2.02,2400,127500,2.02,100,2.04,24600,53.46,100,2964300,53.47,1100,53.49,3200,0.332757
20250106,4526.712,VALEB560,295000,0.13,1,53.86,1.53,437000,2.02,100,127600,2.01,25000,2.04,24600,53.46,100,2964300,53.47,1100,53.49,3200,0.332757
20250106,4526.733,VALEM55,2009700,0.03,0,52.86,0.92,2037000,0.56,1600,335900,0.55,33300,0.56,29000,53.46,100,2964300,53.47,1100,53.49,3200,0.332757
20250106,4526.733,VALEM555,2246800,0.03,0,53.36,1.17,2152000,0.75,800,307500,0.73,93300,0.76,92800,53.46,100,2964300,53.47,1100,53.49,3200,0.332757
20250106,4526.734,VALEM55,2009700,0.03,0,52.86,0.92,2037000,0.56,15200,351100,0.55,33300,0.56,13800,53.46,100,2964300,53.47,1100,53.49,3200,0.332757
20250106,4526.75,VALEM55,2009700,0.03,0,52.86,0.92,2037000,0.56,900,352000,0.55,33300,0.56,12900,53.46,100,2964300,53.47,1100,53.49,3200,0.332757
20250106,4526.75,VALEM55,2009700,0.03,0,52.86,0.92,2037000,0.56,200,352200,0.55,33300,0.56,12700,53.46,100,2964300,53.47,1100,53.49,3200,0.332757
20250106,4526.75,VALEM55,2009700,0.03,0,52.86,0.92,2037000,0.56,2600,354800,0.55,33300,0.56,10100,53.46,100,2964300,53.47,1100,53.49,3200,0.332757
20250106,4526.791,VALEM55,2009700,0.03,0,52.86,0.92,2037000,0.56,900,355700,0.55,33300,0.56,9200,53.46,100,2964300,53.47,1100,53.49,3700,0.332757
20250106,4526.791,VALEM55,2009700,0.03,0,52.86,0.92,2037000,0.56,300,356000,0.55,33300,0.56,8900,53.46,100,2964300,53.47,1100,53.49,3700,0.332757
20250106,4526.792,VALEM55,2009700,0.03,0,52.86,0.92,2037000,0.56,100,356100,0.55,33300,0.56,8800,53.46,100,2964300,53.47,1100,53.49,3700,0.332757
20250106,4526.801,VALEM55,2009700,0.03,0,52.86,0.92,2037000,0.56,2800,358900,0.55,33300,0.56,6000,53.46,100,2964300,53.47,1100,53.49,3700,0.332757
20250106,4527.201,VALEM55,2009700,0.03,0,52.86,0.92,2037000,0.56,2500,361400,0.55,33300,0.56,3500,53.46,100,2964300,53.47,1100,53.48,1000,0.332757
20250106,4527.201,VALEM55,2009700,0.03,0,52.86,0.92,2037000,0.56,2500,363900,0.55,33300,0.56,1000,53.46,100,2964300,53.47,1100,53.48,1100,0.332757
20250106,4527.202,VALEM55,2009700,0.03,0,52.86,0.92,2037000,0.56,1000,364900,0.55,33300,0.57,113400,53.46,100,2964300,53.47,1100,53.48,1100,0.332757
20250106,4532.276,VALEA615,4531000,0.03,1,59.36,0.04,657500,0.04,8500,75200,0.04,116200,0.05,272800,53.46,100,2964300,53.47,1100,53.48,2500,0.332757
20250106,4532.319,VALEB570,239200,0.13,1,54.86,1.12,348700,1.52,8100,34000,1.51,37500,1.54,26000,53.47,1100,2965400,53.46,8500,53.48,2900,0.332757
20250106,4533.714,VALEA55,392500,0.03,1,52.86,0.86,1587600,1.39,400,131200,1.39,100,1.42,29300,53.46,200,2965600,53.46,8200,53.48,4900,0.332757
20250106,4533.714,VALEA55,392500,0.03,1,52.86,0.86,1587600,1.39,100,131300,1.38,47800,1.42,29300,53.46,200,2965600,53.46,8200,53.48,4900,0.332757
20250106,4533.722,VALEA565,886300,0.03,1,54.36,0.35,2760400,0.61,4200,310800,0.61,2400,0.63,96000,53.46,200,2965600,53.46,8400,53.48,4900,0.332757
20250106,4533.722,VALEA565,886300,0.03,1,54.36,0.35,2760400,0.61,2400,313200,0.6,133600,0.63,96000,53.46,200,2965600,53.46,8400,53.48,4900,0.332757
20250106,4533.722,VALEA600,4756200,0.03,1,57.86,0.06,704700,0.08,900,112800,0.08,38000,0.09,196400,53.46,200,2965600,53.46,8400,53.48,4900,0.332757
20250106,4533.722,VALEB560,295000,0.13,1,53.86,1.53,437000,2.01,1400,129000,2.01,4800,2.04,24700,53.46,200,2965600,53.46,8400,53.48,4900,0.332757
20250106,4533.723,VALEB560,295000,0.13,1,53.86,1.53,437000,2.01,900,129900,2.01,3900,2.04,24700,53.46,200,2965600,53.46,8400,53.48,4900,0.332757
20250106,4533.725,VALEA600,4756200,0.03,1,57.86,0.06,704700,0.08,1200,114000,0.08,9800,0.09,196400,53.46,200,2965600,53.46,8400,53.48,4900,0.332757
20250106,4533.725,VALEA600,4756200,0.03,1,57.86,0.06,704700,0.08,100,114100,0.08,9700,0.09,196400,53.46,200,2965600,53.46,8400,53.48,4900,0.332757
20250106,4533.725,VALEA600,4756200,0.03,1,57.86,0.06,704700,0.08,800,114900,0.08,8900,0.09,196400,53.46,200,2965600,53.46,8400,53.48,4900,0.332757
20250106,4533.725,VALEA600,4756200,0.03,1,57.86,0.06,704700,0.08,8900,123800,0.07,308900,0.09,196400,53.46,200,2965600,53.46,8400,53.48,4900,0.332757
20250106,4535.994,VALEB560,295000,0.13,1,53.86,1.53,437000,2.01,500,130400,2.01,5700,2.04,30900,53.46,200,2967200,53.46,6600,53.47,2200,0.332757
20250106,4535.996,VALEB560,295000,0.13,1,53.86,1.53,437000,2.01,300,130700,2.01,5400,2.04,30900,53.46,200,2967200,53.46,6600,53.47,2200,0.332757
20250106,4536.002,VALEB585,603200,0.13,1,56.36,0.67,596000,0.95,19000,63600,0.94,119000,0.97,73500,53.46,200,2967200,53.46,6600,53.47,2200,0.332757
20250106,4536.003,VALEA560,1346000,0.03,1,53.86,0.45,4883000,0.82,11200,868800,0.81,83900,0.84,20800,53.46,200,2967200,53.46,6600,53.47,4100,0.332757
20250106,4536.003,VALEB600,986400,0.13,1,57.86,0.42,1603600,0.58,11700,461900,0.58,108500,0.59,46700,53.46,200,2967200,53.46,6600,53.47,4100,0.332757
20250106,4536.003,VALEM545,1494200,0.03,0,52.36,0.65,1757700,0.42,4700,171900,0.41,56100,0.43,194100,53.46,200,2967200,53.46,6600,53.47,4100,0.332757
20250106,4536.004,VALEA575,5538700,0.03,1,55.36,0.17,1982500,0.32,300,307600,0.32,95500,0.33,25800,53.46,6600,2973800,53.45,38600,53.47,4100,0.332757
20250106,4536.004,VALEB550,81700,0.13,1,52.86,2.03,258600,2.59,4900,15400,2.59,18800,2.63,24500,53.46,6600,2973800,53.45,38600,53.47,4100,0.332757
20250106,4536.018,VALEA575,5538700,0.03,1,55.36,0.17,1982500,0.32,8800,316400,0.32,52400,0.33,25800,53.46,6600,2973800,53.45,34200,53.47,4100,0.332757
20250106,4536.042,VALEM555,2246800,0.03,0,53.36,1.17,2152000,0.76,100,307600,0.74,91600,0.77,119900,53.45,1100,2974900,53.45,33100,53.47,4300,0.332757
20250106,4536.157,VALEA575,5538700,0.03,1,55.36,0.17,1982500,0.32,200,316600,0.31,173200,0.33,45200,53.45,600,2987800,53.45,20000,53.46,4500,0.332757
20250106,4536.157,VALEN540,458600,0.13,0,51.86,1.08,303000,0.85,100,66600,0.84,51500,0.86,107800,53.45,600,2987800,53.45,20000,53.46,4500,0.332757
20250106,4536.159,VALEB600,986400,0.13,1,57.86,0.42,1603600,0.58,1200,463100,0.58,98800,0.59,80000,53.45,100,2987900,53.45,19900,53.46,4500,0.332757
20250106,4536.169,VALEN493,265800,0.13,0,48.86,0.4,191900,0.33,300,15000,0.32,187000,0.34,229000,53.45,18500,3007800,53.44,2200,53.46,6400,0.332757
20250106,4536.251,VALEB600,986400,0.13,1,57.86,0.42,1603600,0.58,98800,561900,0.57,33300,0.59,82500,53.44,2600,3010900,53.43,300,53.45,3000,0.332757
20250106,4536.505,VALEM590,2320600,0.03,0,56.86,4.16,97800,3.3,100,17100,3.22,1000,3.4,4000,53.43,100,3016000,53.43,400,53.44,800,0.332757
20250106,4536.505,VALEM610,2451800,0.03,0,58.86,6.11,166700,5.21,100,4200,5,1000,5.27,2000,53.43,100,3016000,53.43,400,53.44,800,0.332757
20250106,4536.505,VALEM625,3606800,0.03,0,60.36,7.61,37400,6.68,100,5000,6.35,1000,6.76,2000,53.43,100,3016000,53.43,400,53.44,800,0.332757
20250106,4536.505,VALEM635,5481100,0.03,0,61.36,8.58,292700,7.67,100,6100,7.35,3000,7.78,2000,53.43,100,3016000,53.43,400,53.44,800,0.332757
20250106,4536.507,VALEA590,2689100,0.03,1,56.86,0.08,4273200,0.13,100,581000,0.13,5000,0.14,127700,53.44,100,3016100,53.43,400,53.44,700,0.332757
20250106,4536.507,VALEA625,3400500,0.03,1,60.36,0.02,96600,0.03,100,13500,0.03,24700,0.04,198000,53.44,100,3016300,53.43,400,53.44,500,0.332757
20250106,4536.508,VALEA610,2548600,0.03,1,58.86,0.04,479000,0.05,100,304900,0.05,12100,0.06,215300,53.44,100,3016400,53.43,400,53.44,400,0.332757
20250106,4536.508,VALEA635,2591800,0.03,1,61.36,0.02,357400,0.02,100,20000,0.02,159500,0.03,134000,53.44,100,3016300,53.43,400,53.44,500,0.332757
20250106,4536.944,VALEA575,5538700,0.03,1,55.36,0.17,1982500,0.32,25900,342500,0.31,78600,0.33,62400,53.44,200,3018700,53.44,200,53.46,1600,0.332757
20250106,4536.944,VALEM565,2622000,0.03,0,54.36,1.89,1230700,1.28,100,74100,1.27,5100,1.3,47300,53.44,200,3018700,53.44,100,53.46,3000,0.332757
20250106,4536.945,VALEM625,3606800,0.03,0,60.36,7.61,37400,6.68,100,5100,6.47,300,6.78,4000,53.44,200,3018700,53.44,700,53.46,1600,0.332757
20250106,4536.948,VALEA565,886300,0.03,1,54.36,0.35,2760400,0.6,100,313300,0.6,18500,0.61,2500,53.46,100,3019800,53.44,200,53.46,1500,0.332757
20250106,4536.95,VALEA625,3400500,0.03,1,60.36,0.02,96600,0.03,100,13600,0.03,5000,0.04,198000,53.46,100,3020000,53.44,100,53.46,1400,0.332757
20250106,4537.118,VALEM55,2009700,0.03,0,52.86,0.92,2037000,0.57,2500,367400,0.56,73300,0.58,30600,53.43,800,3021200,53.43,400,53.44,3600,0.332757
20250106,4537.224,VALEB630,151700,0.13,1,60.86,0.17,154900,0.22,2500,11000,0.21,222200,0.23,173300,53.43,100,3021300,53.42,11700,53.44,3600,0.332757
20250106,4537.312,VALEB580,132900,0.13,1,55.86,0.83,1296600,1.11,100,586000,1.1,30500,1.13,80200,53.42,1200,3022500,53.42,10600,53.43,2700,0.332757
20250106,4537.318,VALEB590,220900,0.13,1,56.86,0.59,201600,0.8,5000,22000,0.79,66300,0.81,40700,53.42,1200,3022500,53.42,10200,53.43,2700,0.332757
20250106,4537.322,VALEM55,2009700,0.03,0,52.86,0.92,2037000,0.58,30600,398000,0.56,110900,0.59,165400,53.42,1300,3025200,53.42,7500,53.43,3700,0.332757
20250106,4537.322,VALEM560,1890200,0.03,0,53.86,1.51,1762700,1.01,100,160700,0.99,10200,1.02,58300,53.42,1200,3026400,53.42,6300,53.43,3700,0.332757
20250106,4537.324,VALEA565,886300,0.03,1,54.36,0.35,2760400,0.6,3400,316700,0.59,33400,0.61,32300,53.42,200,3026600,53.42,6100,53.43,3700,0.332757
20250106,4537.326,VALEA595,2280500,0.03,1,57.36,0.07,1496700,0.1,700,439400,0.1,45500,0.11,206900,53.42,200,3026600,53.42,6100,53.43,3700,0.332757
20250106,4537.326,VALEA595,2280500,0.03,1,57.36,0.07,1496700,0.1,700,440100,0.1,44800,0.11,206900,53.42,200,3026600,53.42,6100,53.43,3700,0.332757
20250106,4537.338,VALEA595,2280500,0.03,1,57.36,0.07,1496700,0.1,1100,441200,0.1,43700,0.11,256300,53.42,1400,3030500,53.42,2200,53.43,3700,0.332757
20250106,4537.338,VALEM575,12027600,0.03,0,55.36,2.75,3652400,2.01,100,58300,1.99,100,2.16,100,53.42,1400,3030500,53.42,2200,53.43,3700,0.332757
20250106,4537.341,VALEA595,2280500,0.03,1,57.36,0.07,1496700,0.1,200,441400,0.1,43500,0.11,256300,53.42,300,3030800,53.42,1900,53.43,3700,0.332757
20250106,4537.342,VALEA595,2280500,0.03,1,57.36,0.07,1496700,0.1,400,441800,0.1,43100,0.11,256300,53.42,300,3030800,53.42,1900,53.43,3700,0.332757
20250106,4537.35,VALEA595,2280500,0.03,1,57.36,0.07,1496700,0.1,2500,444300,0.1,40600,0.11,256300,53.42,400,3032600,53.41,2800,53.42,1300,0.332757
20250106,4537.351,VALEA590,2689100,0.03,1,56.86,0.08,4273200,0.13,5000,586000,0.12,210200,0.14,174200,53.42,400,3032600,53.41,2800,53.42,1300,0.332757
20250106,4537.351,VALEN508,652600,0.13,0,50.36,0.65,190500,0.53,4700,5700,0.52,167200,0.53,5300,53.42,400,3032600,53.41,2800,53.42,1300,0.332757
